"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"off-plan non-deadlift pull day to rest knees","26 Mar 2025, 15:34","26 Mar 2025, 16:09","light lil pull day, didnt do deadlift bc i think i messed up my knees a bit doing those sissy squats last leg day, went off plan and did some curls first then did a couple back workouts and called it good for the day","bayesian curl",,"",1,"normal",30,15,,,
"off-plan non-deadlift pull day to rest knees","26 Mar 2025, 15:34","26 Mar 2025, 16:09","light lil pull day, didnt do deadlift bc i think i messed up my knees a bit doing those sissy squats last leg day, went off plan and did some curls first then did a couple back workouts and called it good for the day","bayesian curl",,"",2,"normal",50,10,,,
"off-plan non-deadlift pull day to rest knees","26 Mar 2025, 15:34","26 Mar 2025, 16:09","light lil pull day, didnt do deadlift bc i think i messed up my knees a bit doing those sissy squats last leg day, went off plan and did some curls first then did a couple back workouts and called it good for the day","Pull Up",,"",0,"failure",,7,,,
"off-plan non-deadlift pull day to rest knees","26 Mar 2025, 15:34","26 Mar 2025, 16:09","light lil pull day, didnt do deadlift bc i think i messed up my knees a bit doing those sissy squats last leg day, went off plan and did some curls first then did a couple back workouts and called it good for the day","Pull Up (Assisted)",,"",0,"failure",30,10,,,
"off-plan non-deadlift pull day to rest knees","26 Mar 2025, 15:34","26 Mar 2025, 16:09","light lil pull day, didnt do deadlift bc i think i messed up my knees a bit doing those sissy squats last leg day, went off plan and did some curls first then did a couple back workouts and called it good for the day","Pull Up",,"",0,"failure",,6,,,
"off-plan non-deadlift pull day to rest knees","26 Mar 2025, 15:34","26 Mar 2025, 16:09","light lil pull day, didnt do deadlift bc i think i messed up my knees a bit doing those sissy squats last leg day, went off plan and did some curls first then did a couple back workouts and called it good for the day","Single Arm Cable Row",,"",0,"failure",140,12,,,
"off-plan non-deadlift pull day to rest knees","26 Mar 2025, 15:34","26 Mar 2025, 16:09","light lil pull day, didnt do deadlift bc i think i messed up my knees a bit doing those sissy squats last leg day, went off plan and did some curls first then did a couple back workouts and called it good for the day","Single Arm Cable Row",,"",1,"failure",140,16,,,
"off-plan non-deadlift pull day to rest knees","26 Mar 2025, 15:34","26 Mar 2025, 16:09","light lil pull day, didnt do deadlift bc i think i messed up my knees a bit doing those sissy squats last leg day, went off plan and did some curls first then did a couple back workouts and called it good for the day","Single Arm Cable Row",,"",2,"failure",140,12,,,
"push (rt315b)","25 Mar 2025, 15:34","25 Mar 2025, 16:35","hit 9 reps of 225, new bench grip🎉🎉🎉 we back from idaho","Bench Press (Barbell)",,"HIT 225x9😎😎😎😎😎😎",0,"warmup",135,22,,,
"push (rt315b)","25 Mar 2025, 15:34","25 Mar 2025, 16:35","hit 9 reps of 225, new bench grip🎉🎉🎉 we back from idaho","Bench Press (Barbell)",,"HIT 225x9😎😎😎😎😎😎",1,"normal",225,9,,,
"push (rt315b)","25 Mar 2025, 15:34","25 Mar 2025, 16:35","hit 9 reps of 225, new bench grip🎉🎉🎉 we back from idaho","Bench Press (Barbell)",,"HIT 225x9😎😎😎😎😎😎",2,"normal",245,4,,,
"push (rt315b)","25 Mar 2025, 15:34","25 Mar 2025, 16:35","hit 9 reps of 225, new bench grip🎉🎉🎉 we back from idaho","Bench Press (Barbell)",,"HIT 225x9😎😎😎😎😎😎",3,"normal",225,6,,,
"push (rt315b)","25 Mar 2025, 15:34","25 Mar 2025, 16:35","hit 9 reps of 225, new bench grip🎉🎉🎉 we back from idaho","Bench Press (Barbell)",,"HIT 225x9😎😎😎😎😎😎",4,"normal",155,10,,,
"push (rt315b)","25 Mar 2025, 15:34","25 Mar 2025, 16:35","hit 9 reps of 225, new bench grip🎉🎉🎉 we back from idaho","Bench Press (Barbell)",,"HIT 225x9😎😎😎😎😎😎",5,"normal",155,8,,,
"push (rt315b)","25 Mar 2025, 15:34","25 Mar 2025, 16:35","hit 9 reps of 225, new bench grip🎉🎉🎉 we back from idaho","Overhead Press (Barbell)",,"standing (triceps r tired)",0,"normal",135,4,,,
"push (rt315b)","25 Mar 2025, 15:34","25 Mar 2025, 16:35","hit 9 reps of 225, new bench grip🎉🎉🎉 we back from idaho","Overhead Press (Barbell)",,"standing (triceps r tired)",1,"normal",115,7,,,
"push (rt315b)","25 Mar 2025, 15:34","25 Mar 2025, 16:35","hit 9 reps of 225, new bench grip🎉🎉🎉 we back from idaho","Overhead Press (Barbell)",,"standing (triceps r tired)",2,"normal",125,6,,,
"push (rt315b)","25 Mar 2025, 15:34","25 Mar 2025, 16:35","hit 9 reps of 225, new bench grip🎉🎉🎉 we back from idaho","Triceps Dip",,"",0,"normal",,15,,,
"push (rt315b)","25 Mar 2025, 15:34","25 Mar 2025, 16:35","hit 9 reps of 225, new bench grip🎉🎉🎉 we back from idaho","Triceps Dip",,"",1,"normal",,13,,,
"push (rt315b)","25 Mar 2025, 15:34","25 Mar 2025, 16:35","hit 9 reps of 225, new bench grip🎉🎉🎉 we back from idaho","Single Arm Lateral Raise (Cable)",,"",0,"normal",30,17,,,
"push (rt315b)","25 Mar 2025, 15:34","25 Mar 2025, 16:35","hit 9 reps of 225, new bench grip🎉🎉🎉 we back from idaho","Single Arm Lateral Raise (Cable)",,"",1,"normal",30,15,,,
"push (rt315b)","25 Mar 2025, 15:34","25 Mar 2025, 16:35","hit 9 reps of 225, new bench grip🎉🎉🎉 we back from idaho","Single Arm Lateral Raise (Cable)",,"",2,"normal",40,10,,,
"hotel calisthenics push day","23 Mar 2025, 16:02","23 Mar 2025, 16:32","stuck in a hotel in Idaho for the next couple days so we make do","Push Up",,"185 bw",0,"failure",,35,,,
"hotel calisthenics push day","23 Mar 2025, 16:02","23 Mar 2025, 16:32","stuck in a hotel in Idaho for the next couple days so we make do","Push Up",,"185 bw",1,"failure",,22,,,
"hotel calisthenics push day","23 Mar 2025, 16:02","23 Mar 2025, 16:32","stuck in a hotel in Idaho for the next couple days so we make do","Push Up",,"185 bw",2,"failure",,22,,,
"hotel calisthenics push day","23 Mar 2025, 16:02","23 Mar 2025, 16:32","stuck in a hotel in Idaho for the next couple days so we make do","Decline Push Up",,"still 185 bw",0,"failure",,15,,,
"hotel calisthenics push day","23 Mar 2025, 16:02","23 Mar 2025, 16:32","stuck in a hotel in Idaho for the next couple days so we make do","Decline Push Up",,"still 185 bw",1,"failure",,15,,,
"hotel calisthenics push day","23 Mar 2025, 16:02","23 Mar 2025, 16:32","stuck in a hotel in Idaho for the next couple days so we make do","Decline Push Up",,"still 185 bw",2,"failure",,16,,,
"hotel calisthenics push day","23 Mar 2025, 16:02","23 Mar 2025, 16:32","stuck in a hotel in Idaho for the next couple days so we make do","Lateral Raise (Band)",,"partials with resistance band",0,"failure",10,26,,,
"hotel calisthenics push day","23 Mar 2025, 16:02","23 Mar 2025, 16:32","stuck in a hotel in Idaho for the next couple days so we make do","Lateral Raise (Band)",,"partials with resistance band",1,"normal",10,32,,,
"hotel calisthenics push day","23 Mar 2025, 16:02","23 Mar 2025, 16:32","stuck in a hotel in Idaho for the next couple days so we make do","Lateral Raise (Band)",,"partials with resistance band",2,"normal",10,46,,,
"hotel calisthenics push day","23 Mar 2025, 16:02","23 Mar 2025, 16:32","stuck in a hotel in Idaho for the next couple days so we make do","Diamond Push Up",,"",0,"failure",,20,,,
"hotel calisthenics push day","23 Mar 2025, 16:02","23 Mar 2025, 16:32","stuck in a hotel in Idaho for the next couple days so we make do","Push Up (Weighted)",,"IGNORE THIS- i just used this to roughly calculate my bodyweight as volume in my other pushups",0,"failure",111,145,,,
"legs (rt315b)","21 Mar 2025, 18:06","21 Mar 2025, 18:40","minimal rest, hard high intensity leg day, wont b walking tmr","Front Squat",,"",0,"normal",135,12,,,
"legs (rt315b)","21 Mar 2025, 18:06","21 Mar 2025, 18:40","minimal rest, hard high intensity leg day, wont b walking tmr","Sissy Squat (Weighted)",,"not weighted just bodyweight",0,"failure",185,10,,,
"legs (rt315b)","21 Mar 2025, 18:06","21 Mar 2025, 18:40","minimal rest, hard high intensity leg day, wont b walking tmr","Leg Extension (Machine)",,"last set single leg",0,"normal",165,15,,,
"legs (rt315b)","21 Mar 2025, 18:06","21 Mar 2025, 18:40","minimal rest, hard high intensity leg day, wont b walking tmr","Leg Extension (Machine)",,"last set single leg",1,"normal",165,15,,,
"legs (rt315b)","21 Mar 2025, 18:06","21 Mar 2025, 18:40","minimal rest, hard high intensity leg day, wont b walking tmr","Leg Extension (Machine)",,"last set single leg",2,"normal",140,10,,,
"legs (rt315b)","21 Mar 2025, 18:06","21 Mar 2025, 18:40","minimal rest, hard high intensity leg day, wont b walking tmr","Leg Press (Machine)",,"SINGLE LEG",0,"normal",340,10,,,
"legs (rt315b)","21 Mar 2025, 18:06","21 Mar 2025, 18:40","minimal rest, hard high intensity leg day, wont b walking tmr","Leg Press (Machine)",,"SINGLE LEG",1,"normal",280,15,,,
"legs (rt315b)","21 Mar 2025, 18:06","21 Mar 2025, 18:40","minimal rest, hard high intensity leg day, wont b walking tmr","Rear Delt Reverse Fly (Cable)",,"",0,"normal",20,21,,,
"legs (rt315b)","21 Mar 2025, 18:06","21 Mar 2025, 18:40","minimal rest, hard high intensity leg day, wont b walking tmr","Rear Delt Reverse Fly (Cable)",,"",1,"normal",20,16,,,
"legs (rt315b)","21 Mar 2025, 18:06","21 Mar 2025, 18:40","minimal rest, hard high intensity leg day, wont b walking tmr","Rear Delt Reverse Fly (Cable)",,"",2,"normal",20,12,,,
"legs (rt315b)","21 Mar 2025, 18:06","21 Mar 2025, 18:40","minimal rest, hard high intensity leg day, wont b walking tmr","Seated Leg Curl (Machine)",,"SINGLE LEG",0,"normal",100,16,,,
"legs (rt315b)","21 Mar 2025, 18:06","21 Mar 2025, 18:40","minimal rest, hard high intensity leg day, wont b walking tmr","Seated Leg Curl (Machine)",,"SINGLE LEG",1,"normal",100,12,,,
"push 2 (rt315b)","20 Mar 2025, 20:50","20 Mar 2025, 21:50","feeling tired, didnt eat much today and the lifts showed that","Bench Press (Barbell)",,"super tired today",0,"normal",220,7,,,
"push 2 (rt315b)","20 Mar 2025, 20:50","20 Mar 2025, 21:50","feeling tired, didnt eat much today and the lifts showed that","Bench Press (Barbell)",,"super tired today",1,"normal",205,8,,,
"push 2 (rt315b)","20 Mar 2025, 20:50","20 Mar 2025, 21:50","feeling tired, didnt eat much today and the lifts showed that","Bench Press (Barbell)",,"super tired today",2,"normal",185,10,,,
"push 2 (rt315b)","20 Mar 2025, 20:50","20 Mar 2025, 21:50","feeling tired, didnt eat much today and the lifts showed that","Incline Bench Press (Dumbbell)",,"goin lighter",0,"normal",100,14,,,
"push 2 (rt315b)","20 Mar 2025, 20:50","20 Mar 2025, 21:50","feeling tired, didnt eat much today and the lifts showed that","Incline Bench Press (Dumbbell)",,"goin lighter",1,"normal",120,11,,,
"push 2 (rt315b)","20 Mar 2025, 20:50","20 Mar 2025, 21:50","feeling tired, didnt eat much today and the lifts showed that","Incline Bench Press (Dumbbell)",,"goin lighter",2,"normal",120,13,,,
"push 2 (rt315b)","20 Mar 2025, 20:50","20 Mar 2025, 21:50","feeling tired, didnt eat much today and the lifts showed that","Skullcrusher (Barbell)",,"",0,"normal",60,12,,,
"push 2 (rt315b)","20 Mar 2025, 20:50","20 Mar 2025, 21:50","feeling tired, didnt eat much today and the lifts showed that","Skullcrusher (Barbell)",,"",1,"normal",60,12,,,
"push 2 (rt315b)","20 Mar 2025, 20:50","20 Mar 2025, 21:50","feeling tired, didnt eat much today and the lifts showed that","Skullcrusher (Barbell)",,"",2,"normal",60,12,,,
"push 2 (rt315b)","20 Mar 2025, 20:50","20 Mar 2025, 21:50","feeling tired, didnt eat much today and the lifts showed that","Triceps Rope Pushdown",,"",0,"normal",45,12,,,
"push 2 (rt315b)","20 Mar 2025, 20:50","20 Mar 2025, 21:50","feeling tired, didnt eat much today and the lifts showed that","Triceps Rope Pushdown",,"",1,"normal",45,12,,,
"push 2 (rt315b)","20 Mar 2025, 20:50","20 Mar 2025, 21:50","feeling tired, didnt eat much today and the lifts showed that","Triceps Rope Pushdown",,"",2,"normal",40,15,,,
"push 2 (rt315b)","20 Mar 2025, 20:50","20 Mar 2025, 21:50","feeling tired, didnt eat much today and the lifts showed that","Single Arm Lateral Raise (Cable)",,"",0,"normal",30,17,,,
"push 2 (rt315b)","20 Mar 2025, 20:50","20 Mar 2025, 21:50","feeling tired, didnt eat much today and the lifts showed that","Single Arm Lateral Raise (Cable)",,"",1,"normal",40,12,,,
"push 2 (rt315b)","20 Mar 2025, 20:50","20 Mar 2025, 21:50","feeling tired, didnt eat much today and the lifts showed that","Single Arm Lateral Raise (Cable)",,"",2,"normal",40,12,,,
"push 2 (rt315b)","20 Mar 2025, 20:50","20 Mar 2025, 21:50","feeling tired, didnt eat much today and the lifts showed that","Push Up",,"punishment for a bad display of bench today",0,"failure",,31,,,
"pull (with deadlift) (rt315b)","19 Mar 2025, 18:29","19 Mar 2025, 19:40","eepy but got my sumo dl to 385","Sumo Deadlift",,"",0,"normal",225,15,,,
"pull (with deadlift) (rt315b)","19 Mar 2025, 18:29","19 Mar 2025, 19:40","eepy but got my sumo dl to 385","Sumo Deadlift",,"",1,"normal",315,7,,,
"pull (with deadlift) (rt315b)","19 Mar 2025, 18:29","19 Mar 2025, 19:40","eepy but got my sumo dl to 385","Sumo Deadlift",,"",2,"normal",385,1,,,
"pull (with deadlift) (rt315b)","19 Mar 2025, 18:29","19 Mar 2025, 19:40","eepy but got my sumo dl to 385","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",160,9,,,
"pull (with deadlift) (rt315b)","19 Mar 2025, 18:29","19 Mar 2025, 19:40","eepy but got my sumo dl to 385","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",145,10,,,
"pull (with deadlift) (rt315b)","19 Mar 2025, 18:29","19 Mar 2025, 19:40","eepy but got my sumo dl to 385","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",145,8,,,
"pull (with deadlift) (rt315b)","19 Mar 2025, 18:29","19 Mar 2025, 19:40","eepy but got my sumo dl to 385","Lat Pulldown - Close Grip (Cable)",,"",3,"normal",130,9,,,
"pull (with deadlift) (rt315b)","19 Mar 2025, 18:29","19 Mar 2025, 19:40","eepy but got my sumo dl to 385","Seated Cable Row - V Grip (Cable)",,"",0,"normal",160,10,,,
"pull (with deadlift) (rt315b)","19 Mar 2025, 18:29","19 Mar 2025, 19:40","eepy but got my sumo dl to 385","Seated Cable Row - V Grip (Cable)",,"",1,"normal",145,15,,,
"pull (with deadlift) (rt315b)","19 Mar 2025, 18:29","19 Mar 2025, 19:40","eepy but got my sumo dl to 385","Seated Cable Row - V Grip (Cable)",,"",2,"normal",145,12,,,
"pull (with deadlift) (rt315b)","19 Mar 2025, 18:29","19 Mar 2025, 19:40","eepy but got my sumo dl to 385","bayesian curl",,"",0,"normal",30,20,,,
"pull (with deadlift) (rt315b)","19 Mar 2025, 18:29","19 Mar 2025, 19:40","eepy but got my sumo dl to 385","bayesian curl",,"",1,"normal",40,12,,,
"pull (with deadlift) (rt315b)","19 Mar 2025, 18:29","19 Mar 2025, 19:40","eepy but got my sumo dl to 385","Reverse Curl (Barbell)",,"",0,"failure",70,12,,,
"pull (with deadlift) (rt315b)","19 Mar 2025, 18:29","19 Mar 2025, 19:40","eepy but got my sumo dl to 385","Reverse Curl (Barbell)",,"",1,"failure",70,12,,,
"push (rt315b)","18 Mar 2025, 15:46","18 Mar 2025, 16:49","","Bench Press (Barbell)",,"slow wide and paused on last 2",0,"normal",225,8,,,
"push (rt315b)","18 Mar 2025, 15:46","18 Mar 2025, 16:49","","Bench Press (Barbell)",,"slow wide and paused on last 2",1,"normal",245,4,,,
"push (rt315b)","18 Mar 2025, 15:46","18 Mar 2025, 16:49","","Bench Press (Barbell)",,"slow wide and paused on last 2",2,"normal",235,5,,,
"push (rt315b)","18 Mar 2025, 15:46","18 Mar 2025, 16:49","","Bench Press (Barbell)",,"slow wide and paused on last 2",3,"normal",225,5,,,
"push (rt315b)","18 Mar 2025, 15:46","18 Mar 2025, 16:49","","Bench Press (Barbell)",,"slow wide and paused on last 2",4,"normal",185,5,,,
"push (rt315b)","18 Mar 2025, 15:46","18 Mar 2025, 16:49","","Bench Press (Barbell)",,"slow wide and paused on last 2",5,"normal",185,6,,,
"push (rt315b)","18 Mar 2025, 15:46","18 Mar 2025, 16:49","","Overhead Press (Barbell)",,"standing for all 3 so going lighter",0,"normal",115,7,,,
"push (rt315b)","18 Mar 2025, 15:46","18 Mar 2025, 16:49","","Overhead Press (Barbell)",,"standing for all 3 so going lighter",1,"normal",115,5,,,
"push (rt315b)","18 Mar 2025, 15:46","18 Mar 2025, 16:49","","Overhead Press (Barbell)",,"standing for all 3 so going lighter",2,"normal",115,5,,,
"push (rt315b)","18 Mar 2025, 15:46","18 Mar 2025, 16:49","","Triceps Dip (Weighted)",,"",0,"normal",,15,,,
"push (rt315b)","18 Mar 2025, 15:46","18 Mar 2025, 16:49","","Triceps Dip (Weighted)",,"",1,"normal",30,10,,,
"push (rt315b)","18 Mar 2025, 15:46","18 Mar 2025, 16:49","","Single Arm Lateral Raise (Cable)",,"",0,"normal",30,15,,,
"push (rt315b)","18 Mar 2025, 15:46","18 Mar 2025, 16:49","","Single Arm Lateral Raise (Cable)",,"",1,"normal",30,12,,,
"push (rt315b)","18 Mar 2025, 15:46","18 Mar 2025, 16:49","","Single Arm Lateral Raise (Cable)",,"",2,"normal",30,10,,,
"push (rt315b)","18 Mar 2025, 15:46","18 Mar 2025, 16:49","","Crunch (Weighted)",,"",0,"normal",45,10,,,
"push (rt315b)","18 Mar 2025, 15:46","18 Mar 2025, 16:49","","Crunch (Weighted)",,"",1,"normal",25,10,,,
"push (rt315b)","18 Mar 2025, 15:46","18 Mar 2025, 16:49","","Crunch (Weighted)",,"",2,"normal",,12,,,
"pull 2 (rt315b)","17 Mar 2025, 16:41","17 Mar 2025, 17:37","","Bent Over Row (Barbell)",,"",0,"normal",155,15,,,
"pull 2 (rt315b)","17 Mar 2025, 16:41","17 Mar 2025, 17:37","","Bent Over Row (Barbell)",,"",1,"normal",155,12,,,
"pull 2 (rt315b)","17 Mar 2025, 16:41","17 Mar 2025, 17:37","","Bent Over Row (Barbell)",,"",2,"normal",155,12,,,
"pull 2 (rt315b)","17 Mar 2025, 16:41","17 Mar 2025, 17:37","","Single Arm Lat Pulldown",,"",0,"normal",120,12,,,
"pull 2 (rt315b)","17 Mar 2025, 16:41","17 Mar 2025, 17:37","","Single Arm Lat Pulldown",,"",1,"normal",120,12,,,
"pull 2 (rt315b)","17 Mar 2025, 16:41","17 Mar 2025, 17:37","","Single Arm Lat Pulldown",,"",2,"normal",100,20,,,
"pull 2 (rt315b)","17 Mar 2025, 16:41","17 Mar 2025, 17:37","","Face Pull",,"",0,"normal",160,12,,,
"pull 2 (rt315b)","17 Mar 2025, 16:41","17 Mar 2025, 17:37","","Face Pull",,"",1,"normal",150,14,,,
"pull 2 (rt315b)","17 Mar 2025, 16:41","17 Mar 2025, 17:37","","Face Pull",,"",2,"normal",150,13,,,
"pull 2 (rt315b)","17 Mar 2025, 16:41","17 Mar 2025, 17:37","","Preacher Curl (Barbell)",,"im cooked",0,"normal",50,10,,,
"pull 2 (rt315b)","17 Mar 2025, 16:41","17 Mar 2025, 17:37","","Preacher Curl (Barbell)",,"im cooked",1,"normal",50,12,,,
"pull 2 (rt315b)","17 Mar 2025, 16:41","17 Mar 2025, 17:37","","Preacher Curl (Barbell)",,"im cooked",2,"normal",50,10,,,
"pull 2 (rt315b)","17 Mar 2025, 16:41","17 Mar 2025, 17:37","","Pull Up",,"",0,"failure",,5,,,
"push3 (rt315b)","16 Mar 2025, 20:05","16 Mar 2025, 20:38","","Incline Bench Press (Barbell)",,"",0,"normal",185,8,,,
"push3 (rt315b)","16 Mar 2025, 20:05","16 Mar 2025, 20:38","","Incline Bench Press (Barbell)",,"",1,"normal",165,10,,,
"push3 (rt315b)","16 Mar 2025, 20:05","16 Mar 2025, 20:38","","Incline Bench Press (Barbell)",,"",2,"normal",155,12,,,
"push3 (rt315b)","16 Mar 2025, 20:05","16 Mar 2025, 20:38","","Overhead Press (Dumbbell)",,"",0,"normal",100,8,,,
"push3 (rt315b)","16 Mar 2025, 20:05","16 Mar 2025, 20:38","","Overhead Press (Dumbbell)",,"",1,"normal",100,10,,,
"push3 (rt315b)","16 Mar 2025, 20:05","16 Mar 2025, 20:38","","Overhead Press (Dumbbell)",,"",2,"normal",100,8,,,
"push3 (rt315b)","16 Mar 2025, 20:05","16 Mar 2025, 20:38","","Triceps Extension (Cable)",,"last set single arm",0,"normal",50,8,,,
"push3 (rt315b)","16 Mar 2025, 20:05","16 Mar 2025, 20:38","","Triceps Extension (Cable)",,"last set single arm",1,"normal",40,10,,,
"push3 (rt315b)","16 Mar 2025, 20:05","16 Mar 2025, 20:38","","Triceps Extension (Cable)",,"last set single arm",2,"normal",30,9,,,
"push3 (rt315b)","16 Mar 2025, 20:05","16 Mar 2025, 20:38","","Cable Fly Crossovers",,"",0,"normal",50,15,,,
"push3 (rt315b)","16 Mar 2025, 20:05","16 Mar 2025, 20:38","","Cable Fly Crossovers",,"",1,"normal",50,12,,,
"push3 (rt315b)","16 Mar 2025, 20:05","16 Mar 2025, 20:38","","Cable Fly Crossovers",,"",2,"normal",50,15,,,
"push 2 (rt315b)","13 Mar 2025, 15:25","13 Mar 2025, 16:14","","Bench Press (Barbell)",,"",0,"normal",215,9,,,
"push 2 (rt315b)","13 Mar 2025, 15:25","13 Mar 2025, 16:14","","Bench Press (Barbell)",,"",1,"normal",205,10,,,
"push 2 (rt315b)","13 Mar 2025, 15:25","13 Mar 2025, 16:14","","Bench Press (Barbell)",,"",2,"normal",205,8,,,
"push 2 (rt315b)","13 Mar 2025, 15:25","13 Mar 2025, 16:14","","Incline Bench Press (Dumbbell)",,"",0,"normal",140,8,,,
"push 2 (rt315b)","13 Mar 2025, 15:25","13 Mar 2025, 16:14","","Incline Bench Press (Dumbbell)",,"",1,"normal",130,12,,,
"push 2 (rt315b)","13 Mar 2025, 15:25","13 Mar 2025, 16:14","","Incline Bench Press (Dumbbell)",,"",2,"normal",130,10,,,
"push 2 (rt315b)","13 Mar 2025, 15:25","13 Mar 2025, 16:14","","Skullcrusher (Barbell)",,"",0,"normal",60,12,,,
"push 2 (rt315b)","13 Mar 2025, 15:25","13 Mar 2025, 16:14","","Skullcrusher (Barbell)",,"",1,"normal",60,12,,,
"push 2 (rt315b)","13 Mar 2025, 15:25","13 Mar 2025, 16:14","","Skullcrusher (Barbell)",,"",2,"normal",60,10,,,
"push 2 (rt315b)","13 Mar 2025, 15:25","13 Mar 2025, 16:14","","Triceps Rope Pushdown",,"",0,"normal",45,12,,,
"push 2 (rt315b)","13 Mar 2025, 15:25","13 Mar 2025, 16:14","","Triceps Rope Pushdown",,"",1,"normal",45,12,,,
"push 2 (rt315b)","13 Mar 2025, 15:25","13 Mar 2025, 16:14","","Triceps Rope Pushdown",,"",2,"normal",40,14,,,
"push 2 (rt315b)","13 Mar 2025, 15:25","13 Mar 2025, 16:14","","Lateral Raise (Dumbbell)",,"",0,"normal",60,15,,,
"push 2 (rt315b)","13 Mar 2025, 15:25","13 Mar 2025, 16:14","","Lateral Raise (Dumbbell)",,"",1,"normal",60,15,,,
"pull (with deadlift) (rt315b)","12 Mar 2025, 15:18","12 Mar 2025, 16:36","deadlift, your honor","Sumo Deadlift",,"",0,"normal",225,12,,,
"pull (with deadlift) (rt315b)","12 Mar 2025, 15:18","12 Mar 2025, 16:36","deadlift, your honor","Sumo Deadlift",,"",1,"normal",315,6,,,
"pull (with deadlift) (rt315b)","12 Mar 2025, 15:18","12 Mar 2025, 16:36","deadlift, your honor","Sumo Deadlift",,"",2,"normal",365,1,,,
"pull (with deadlift) (rt315b)","12 Mar 2025, 15:18","12 Mar 2025, 16:36","deadlift, your honor","Bent Over Row (Barbell)",,"",0,"normal",155,12,,,
"pull (with deadlift) (rt315b)","12 Mar 2025, 15:18","12 Mar 2025, 16:36","deadlift, your honor","Bent Over Row (Barbell)",,"",1,"normal",155,12,,,
"pull (with deadlift) (rt315b)","12 Mar 2025, 15:18","12 Mar 2025, 16:36","deadlift, your honor","Bent Over Row (Barbell)",,"",2,"normal",155,12,,,
"pull (with deadlift) (rt315b)","12 Mar 2025, 15:18","12 Mar 2025, 16:36","deadlift, your honor","Bent Over Row (Barbell)",,"",3,"normal",135,15,,,
"pull (with deadlift) (rt315b)","12 Mar 2025, 15:18","12 Mar 2025, 16:36","deadlift, your honor","Single Arm Lat Pulldown",,"",0,"normal",100,12,,,
"pull (with deadlift) (rt315b)","12 Mar 2025, 15:18","12 Mar 2025, 16:36","deadlift, your honor","Single Arm Lat Pulldown",,"",1,"normal",120,12,,,
"pull (with deadlift) (rt315b)","12 Mar 2025, 15:18","12 Mar 2025, 16:36","deadlift, your honor","Single Arm Lat Pulldown",,"",2,"normal",100,12,,,
"pull (with deadlift) (rt315b)","12 Mar 2025, 15:18","12 Mar 2025, 16:36","deadlift, your honor","Cross Body Hammer Curl",,"",0,"normal",70,12,,,
"pull (with deadlift) (rt315b)","12 Mar 2025, 15:18","12 Mar 2025, 16:36","deadlift, your honor","Cross Body Hammer Curl",,"",1,"normal",70,13,,,
"pull (with deadlift) (rt315b)","12 Mar 2025, 15:18","12 Mar 2025, 16:36","deadlift, your honor","Cross Body Hammer Curl",,"",2,"normal",70,12,,,
"pull (with deadlift) (rt315b)","12 Mar 2025, 15:18","12 Mar 2025, 16:36","deadlift, your honor","Cross Body Hammer Curl",,"",3,"normal",70,12,,,
"push (rt315b)","11 Mar 2025, 15:58","11 Mar 2025, 17:00","first day of trying a different program, might work might not, ill give it a couple weeks","Bench Press (Barbell)",,"",0,"normal",235,6,,,
"push (rt315b)","11 Mar 2025, 15:58","11 Mar 2025, 17:00","first day of trying a different program, might work might not, ill give it a couple weeks","Bench Press (Barbell)",,"",1,"normal",235,5,,,
"push (rt315b)","11 Mar 2025, 15:58","11 Mar 2025, 17:00","first day of trying a different program, might work might not, ill give it a couple weeks","Bench Press (Barbell)",,"",2,"normal",225,6,,,
"push (rt315b)","11 Mar 2025, 15:58","11 Mar 2025, 17:00","first day of trying a different program, might work might not, ill give it a couple weeks","Bench Press (Barbell)",,"",3,"normal",225,5,,,
"push (rt315b)","11 Mar 2025, 15:58","11 Mar 2025, 17:00","first day of trying a different program, might work might not, ill give it a couple weeks","Bench Press (Barbell)",,"",4,"normal",205,4,,,
"push (rt315b)","11 Mar 2025, 15:58","11 Mar 2025, 17:00","first day of trying a different program, might work might not, ill give it a couple weeks","Bench Press (Barbell)",,"",5,"normal",205,4,,,
"push (rt315b)","11 Mar 2025, 15:58","11 Mar 2025, 17:00","first day of trying a different program, might work might not, ill give it a couple weeks","Overhead Press (Barbell)",,"forst two seated, last set standing",0,"normal",135,8,,,
"push (rt315b)","11 Mar 2025, 15:58","11 Mar 2025, 17:00","first day of trying a different program, might work might not, ill give it a couple weeks","Overhead Press (Barbell)",,"forst two seated, last set standing",1,"normal",135,5,,,
"push (rt315b)","11 Mar 2025, 15:58","11 Mar 2025, 17:00","first day of trying a different program, might work might not, ill give it a couple weeks","Overhead Press (Barbell)",,"forst two seated, last set standing",2,"normal",115,4,,,
"push (rt315b)","11 Mar 2025, 15:58","11 Mar 2025, 17:00","first day of trying a different program, might work might not, ill give it a couple weeks","Triceps Dip",,"185lbs bw",0,"normal",,15,,,
"push (rt315b)","11 Mar 2025, 15:58","11 Mar 2025, 17:00","first day of trying a different program, might work might not, ill give it a couple weeks","Triceps Dip",,"185lbs bw",1,"normal",,13,,,
